,y,text,text_pt,contains_url,word_count,keywords_llama32
44,positive,Sales increased due to growing market rates and increased operations .,As vendas aumentaram devido às taxas de mercado crescentes e ao aumento das operações.,False,14,"Vendas, Taxas, Operações

*   *Vendas:* está relacionada à ideia de aumento das vendas mencionado no texto.
*   *Taxas:* está relacionada ao conteúdo do texto que fala sobre as taxas de mercado crescentes.
*   *Operações:* está relacionada ao conteúdo do texto, onde se destaca o aumento das operações"
45,positive,The agreement strengthens our long-term partnership with Nokia Siemens Networks .,O acordo fortalece nossa parceria de longo prazo com a Nokia Siemens Networks.,False,13,"Parceria, Nokia, Fortalecimento

*Justificativa:
* Parceria: está relacionada ao conteúdo do texto que menciona uma parceria entre duas partes.
* Nokia: é o nome da empresa que está fazendo a parceria.
* Fortalecimento: está relacionado à ideia de que o acordo fortalece sua relação."
46,positive,"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .","O acordo foi assinado com a Biohit Healthcare Ltd, subsidiária da Biohit Oyj, com sede no Reino Unido, uma empresa pública finlandesa que desenvolve, fabrica e comercializa produtos de manuseio de líquidos e sistemas de teste de diagnóstico.",False,38,"Biohit, Finlândia, Acordo 

*Justificativa:* 
Biohit: está diretamente relacionada ao conteúdo do texto, que menciona a empresa como uma subsidiária da Biohit Oyj| 
Finlândia: está relacionada à nacionalidade da empresa Biohit Oyj, que é uma empresa pública finlandesa|
Acordo: está relacionado ao fechamento de um acordo entre as partes envolvidas no texto."
47,positive,The company also estimates the already carried out investments to lead to an increase in its net sales for 2010 from 2009 when they reached EUR 141.7 million .,"A empresa também estima que os investimentos já realizados levem a um aumento das vendas líquidas de 2010 a partir de 2009 quando atingiram 141,7 milhões de euros.",False,28,"Investimento, Crescimento, Vendas

* Justificativa:
 * Investimento: está diretamente relacionada ao conteúdo do texto, que menciona a estimativa da empresa sobre os investimentos realizados e seu impacto nas vendas.
 * Crescimento: está relacionada à ideia de aumento das vendas líquidas, sugerindo um crescimento econômico.
 * Vendas: está diretamente relacionada ao conteúdo do texto, que menciona a estimativa de aumento das vendas líquidas."
48,positive,"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .","A carteira de pedidos da empresa ficou em 1,5 bilhão de euros, $ 2,2 bilhões, em 30 de setembro de 2007, um aumento de 24,2% no ano, com pedidos internacionais totalizando 365 milhões de euros, $ 534,3 milhões.",False,38,"Aumento, Carteira, Pedidos

*Justificativa:* 
Aumento está relacionada ao aumento percentual da carteira de pedidos na empresa no ano passado| 
Carteira está diretamente relacionada ao conteúdo do texto, que menciona a carteira de pedidos como um elemento importante para a empresa| 
Pedidos está relacionada à ideia de compra e venda feita pela empresa|"
49,positive,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .","A empresa disse que a demanda por papel aumentou em todos os seus principais mercados, incluindo papéis para publicação, e que aumentou os preços médios do papel em 4 por cento em comparação com o ano passado.",False,37,"Papel, Publicação, Preço

*Justificativa:
 * Papel: está diretamente relacionada ao conteúdo do texto, que menciona a demanda por papel e seus preços.
 * Publicação: está relacionada à ideia de uso do papel em papéis para publicação.
 * Preço: está relacionada ao aumento dos preços médios do papel em comparação com o ano passado."
50,positive,"The world 's second largest stainless steel maker said net profit in the three-month period until Dec. 31 surged to euro603 million US$ 781 million , or euro3 .33 US$ 4.31 per share , from euro172 million , or euro0 .94 per share , the previous year .","A segunda maior fabricante de aço inoxidável do mundo disse que o lucro líquido no período de três meses até 31 de dezembro subiu para € 603 milhões, US $ 781 milhões, ou € 3,33 US $ 4,31 por ação, de € 172 milhões, ou € 0,94 por ação, no ano anterior.",False,52,"Aço, Lucro, Ação"
51,positive,"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .","No âmbito da parceria, a Nokia Siemens Networks assinou um acordo de compra inicial com a subsidiária da Sitronics, JSC Mikron, que é o maior fabricante e exportador de componentes microeletrônicos da Rússia.",False,33,"Máquina, Investimento, Tecnologia

*Justificativa:
*Máquina: está relacionada ao conteúdo do texto, que menciona a JSC Mikron como um maior fabricante e exportador de componentes microeletrônicos;
*Investimento: está relacionado à ideia de acordo de compra inicial assinado pela Nokia Siemens Networks com a subsidiária da Sitronics, indicando um investimento na empresa;
*Tecnologia: está relacionada ao conteúdo do texto, que menciona a JSC Mikron como fabricante e exportador de componentes microeletrônicos."
52,positive,"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .","A receita da Seppala aumentou 0,2% para EUR10,1 milhões. Na Finlândia, a receita diminuiu 2,4% para EUR 6,8 milhões, enquanto as vendas no exterior aumentaram 6,2% para EUR3,3 milhões. As vendas aumentaram em todos os países bálticos, bem como na Rússia e na Ucrânia.",False,44,"Receita, Crescimento, Comércio

*Justificativa:
Receita: está diretamente relacionada ao conteúdo do texto, que menciona a receita da Seppala como um elemento importante de análise;
Crescimento: está relacionada à ideia de aumento da receita e das vendas em diferentes países;
Comércio: está relacionada ao contexto geral do texto, que fala sobre as vendas e receita de empresas em diferentes países."
53,positive,"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % .","As ações do Standard Chartered (STAN) subiram 1,2% no FTSE 100, enquanto as ações do Royal Bank of Scotland (RBS) subiram 2% e as ações do Barclays (BARC) (BCS) subiram 1,7%.",False,31,"Ações, Mercado, Investimento

*Justificativa:
 
 Ações: está relacionada ao conteúdo do texto, que menciona as ações do Standard Chartered, Royal Bank of Scotland e Barclays como exemplo de atuação no mercado;
Mercado: está relacionada à ideia de subida ou queda das ações nos índices de mercado, como o FTSE 100;
Investimento: está relacionada ao contexto em que as ações estão sendo mencionadas, mostrando um investimento efetivo dos bancos na bolsa."
54,positive,Shares of Nokia Corp. rose Thursday after the cell phone maker said its third-quarter earnings almost doubled and its share of the global handset market increased .,"As ações da Nokia Corp. subiram na quinta-feira, depois que a fabricante de celulares disse que seus ganhos no terceiro trimestre quase dobraram e sua participação no mercado global de aparelhos aumentou.",False,32,"Ação, Criança, Participação

*Justificativa: 
 * Ação: está diretamente relacionada ao conteúdo do texto, que menciona as ações da Nokia Corp. subindo após um comunicado sobre ganhos e participação no mercado.
 * Criança: não está presente no conteúdo do texto e foi escolhida erradamente
 * Participação: está relacionada à ideia de aumento da participação do Nokia Corp. no mercado global de aparelhos."
55,positive,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share .","Em seu relatório financeiro, publicado na sexta-feira, o SEB disse que seu lucro líquido disparou para SEK6,745 bilhões em 2010, ante SEK1,114 bilhões no ano anterior, e propôs um aumento de 50% nos dividendos para SEK1,50 por ação.",False,38,"Lucro, Dividendos, Finanças

*Justificativa:
  - Lucro: está relacionado ao conteúdo do texto, que menciona o lucro líquido do SEB e seu aumento em relação ao ano anterior.
  - Dividendos: está relacionada à proposta de aumento dos dividendos pelo SEB, que é um aspecto importante das finanças da empresa.
  - Finanças: está relacionada ao contexto geral do texto, que discute o relatório financeiro do SEB."
56,positive,Sales for the Department Store Division increased by 15 % and sales for the clothing store subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .,"As vendas da divisão de lojas de departamentos aumentaram 15% e as vendas da filial da loja de roupas Seppala aumentaram 8%. Enquanto isso, as vendas de Hobby Hall diminuíram 12%.",False,31,"Vendas, Comércio, Estatísticas

*Justificativa:*

Vendas: está diretamente relacionada ao conteúdo do texto, que menciona a variação nas vendas das diferentes lojas da divisão.

Comércio: está relacionada à ideia de lojas e negócios, bem como as atividades comerciais em geral.

Estatísticas: está relacionada à apresentação dos dados sobre as variações nas vendas."
57,neutral,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver .","A pedido dos jornais da empresa de mídia finlandesa Alma Media, o gerente de pesquisa Jari Kaivo-oja do Finland Futures Research Centre da Turku School of Economics traçou um cenário futuro para a economia nacional da Finlândia, usando um modelo desenvolvido pela University of Denver.",False,45,"Pesquisa, Economia, Futuro

* Justificativa:
* Pesquisa: está diretamente relacionada ao conteúdo do texto, que menciona Jari Kaivo-oja e o Finland Futures Research Centre como uma instituição de pesquisa;
* Economia: está relacionada à ideia de cenário futuro para a economia nacional da Finlândia;
* Futuro: está relacionada ao foco do modelo desenvolvido pela University of Denver em traçar um cenário para a economia nacional da Finlândia nos próximos anos."
58,neutral,"In Sweden , Gallerix accumulated SEK denominated sales were down 1 % and EUR denominated sales were up 11 % .","Na Suécia, as vendas acumuladas em SEK da Gallerix caíram 1% e as vendas denominadas em EUR aumentaram 11%.",False,19,"Vendas, Turismo, Dinheiro

*Justificativa:

*   Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas da Gallerix;
*   Turismo: não está presente no conteúdo do texto e foi escolhido por coincidência.
*   Dinheiro: está relacionado às quantidades em SEK (moeda da Suécia) que são expressadas como dinheirão"
